record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason,good_units,defect_rate,scrap_rate
228,2025-01-26,Night,Line A,Product Beta,1448,62,14,56.75,Coating Defect,Maintenance,1372,0.0428,0.0097
229,2025-01-26,Morning,Line B,Product Gamma,1344,14,4,20.06,Assembly Error,Mechanical Failure,1326,0.0104,0.003
230,2025-01-26,Afternoon,Line B,Product Alpha,1313,56,6,57.11,Dimensional Error,Changeover,1251,0.0427,0.0046
231,2025-01-26,Night,Line B,Product Alpha,1178,66,15,69.97,Dimensional Error,Mechanical Failure,1097,0.056,0.0127
232,2025-01-26,Morning,Line C,Product Delta,1048,53,16,65.56,Coating Defect,Maintenance,979,0.0506,0.0153
233,2025-01-26,Afternoon,Line C,Product Delta,1046,64,10,64.52,Dimensional Error,Maintenance,972,0.0612,0.0096
234,2025-01-26,Night,Line C,Product Delta,1049,65,16,10.9,Coating Defect,,968,0.062,0.0153
235,2025-01-27,Morning,Line A,Product Alpha,1526,30,9,18.76,Coating Defect,Maintenance,1487,0.0197,0.0059
236,2025-01-27,Afternoon,Line A,Product Alpha,1484,92,21,67.04,Dimensional Error,Maintenance,1371,0.062,0.0142
237,2025-01-27,Night,Line A,Product Delta,1281,44,9,45.65,Assembly Error,Mechanical Failure,1228,0.0343,0.007
238,2025-01-27,Morning,Line B,Product Gamma,1374,78,9,81.18,Assembly Error,Mechanical Failure,1287,0.0568,0.0066
239,2025-01-27,Afternoon,Line B,Product Delta,1196,26,5,26.75,Coating Defect,Maintenance,1165,0.0217,0.0042
240,2025-01-27,Night,Line B,Product Alpha,1125,33,9,81.81,Dimensional Error,Quality Issue,1083,0.0293,0.008
241,2025-01-27,Morning,Line C,Product Gamma,1157,35,10,63.67,Assembly Error,Maintenance,1112,0.0303,0.0086
242,2025-01-27,Afternoon,Line C,Product Beta,1051,19,4,26.24,Coating Defect,Quality Issue,1028,0.0181,0.0038
243,2025-01-27,Night,Line C,Product Beta,1047,38,11,19.03,Coating Defect,Material Shortage,998,0.0363,0.0105
244,2025-01-28,Morning,Line A,Product Gamma,1557,54,6,75.67,Dimensional Error,Material Shortage,1497,0.0347,0.0039
245,2025-01-28,Afternoon,Line A,Product Gamma,1432,49,10,14.38,Assembly Error,,1373,0.0342,0.007
246,2025-01-28,Night,Line A,Product Delta,1279,33,4,18.16,Surface Defect,Maintenance,1242,0.0258,0.0031
247,2025-01-28,Morning,Line B,Product Gamma,1216,72,17,59.76,Coating Defect,Changeover,1127,0.0592,0.014
248,2025-01-28,Afternoon,Line B,Product Beta,1167,24,5,58.04,Assembly Error,Changeover,1138,0.0206,0.0043
249,2025-01-28,Night,Line B,Product Alpha,1219,45,5,32.09,Assembly Error,Mechanical Failure,1169,0.0369,0.0041
250,2025-01-28,Morning,Line C,Product Gamma,1143,50,8,20.4,Surface Defect,Maintenance,1085,0.0437,0.007
251,2025-01-28,Afternoon,Line C,Product Beta,1077,32,4,59.66,Dimensional Error,Mechanical Failure,1041,0.0297,0.0037
252,2025-01-28,Night,Line C,Product Beta,1099,54,14,45.38,Dimensional Error,Maintenance,1031,0.0491,0.0127
253,2025-01-29,Morning,Line A,Product Alpha,1518,72,16,81.83,Assembly Error,Maintenance,1430,0.0474,0.0105
254,2025-01-29,Afternoon,Line A,Product Beta,1380,47,14,73.62,Coating Defect,Mechanical Failure,1319,0.0341,0.0101
255,2025-01-29,Night,Line A,Product Beta,1306,12,3,25.67,Surface Defect,Material Shortage,1291,0.0092,0.0023
256,2025-01-29,Morning,Line B,Product Alpha,1343,30,3,21.8,Surface Defect,Mechanical Failure,1310,0.0223,0.0022
257,2025-01-29,Afternoon,Line B,Product Beta,1186,17,3,27.94,Surface Defect,Material Shortage,1166,0.0143,0.0025
258,2025-01-29,Night,Line B,Product Alpha,1091,43,5,82.63,Coating Defect,Maintenance,1043,0.0394,0.0046
259,2025-01-29,Morning,Line C,Product Gamma,1141,25,6,16.18,Assembly Error,Material Shortage,1110,0.0219,0.0053
260,2025-01-29,Afternoon,Line C,Product Delta,1063,34,7,70.47,Dimensional Error,Quality Issue,1022,0.032,0.0066
261,2025-01-29,Night,Line C,Product Delta,1105,63,5,32.22,Assembly Error,Maintenance,1037,0.057,0.0045
262,2025-01-30,Morning,Line A,Product Alpha,1517,21,6,55.82,Surface Defect,Changeover,1490,0.0138,0.004
263,2025-01-30,Afternoon,Line A,Product Beta,1513,45,8,51.62,Dimensional Error,Maintenance,1460,0.0297,0.0053
264,2025-01-30,Night,Line A,Product Alpha,1304,14,3,34.67,Assembly Error,Quality Issue,1287,0.0107,0.0023
265,2025-01-30,Morning,Line B,Product Alpha,1284,20,5,70.46,Dimensional Error,Material Shortage,1259,0.0156,0.0039
266,2025-01-30,Afternoon,Line B,Product Delta,1284,36,4,60.44,Assembly Error,Maintenance,1244,0.028,0.0031
267,2025-01-30,Night,Line B,Product Delta,1261,55,7,61.97,Dimensional Error,Quality Issue,1199,0.0436,0.0056
268,2025-01-30,Morning,Line C,Product Delta,1175,54,7,13.26,Surface Defect,,1114,0.046,0.006
269,2025-01-30,Afternoon,Line C,Product Delta,1031,62,14,13.23,Dimensional Error,,955,0.0601,0.0136
270,2025-01-30,Night,Line C,Product Alpha,1104,43,12,68.53,Assembly Error,Changeover,1049,0.0389,0.0109
271,2025-01-31,Morning,Line A,Product Delta,1488,32,6,50.95,Coating Defect,Maintenance,1450,0.0215,0.004
272,2025-01-31,Afternoon,Line A,Product Alpha,1415,21,2,58.55,Assembly Error,Maintenance,1392,0.0148,0.0014
273,2025-01-31,Night,Line A,Product Gamma,1276,44,6,74.59,Coating Defect,Mechanical Failure,1226,0.0345,0.0047
274,2025-01-31,Morning,Line B,Product Delta,1295,11,1,59.33,Assembly Error,Maintenance,1283,0.0085,0.0008
275,2025-01-31,Afternoon,Line B,Product Beta,1186,16,4,9.88,Surface Defect,,1166,0.0135,0.0034
276,2025-01-31,Night,Line B,Product Beta,1210,36,7,80.14,Coating Defect,Quality Issue,1167,0.0298,0.0058
277,2025-01-31,Morning,Line C,Product Gamma,1098,62,12,61.95,Assembly Error,Maintenance,1024,0.0565,0.0109
278,2025-01-31,Afternoon,Line C,Product Delta,1063,16,4,47.18,Assembly Error,Changeover,1043,0.0151,0.0038
279,2025-01-31,Night,Line C,Product Alpha,1025,25,7,9.8,Dimensional Error,,993,0.0244,0.0068
280,2025-02-01,Morning,Line A,Product Delta,1412,31,9,61.21,Surface Defect,Changeover,1372,0.022,0.0064
281,2025-02-01,Afternoon,Line A,Product Beta,1393,48,4,72.83,Surface Defect,Material Shortage,1341,0.0345,0.0029
282,2025-02-01,Night,Line A,Product Delta,1372,51,6,55.14,Dimensional Error,Maintenance,1315,0.0372,0.0044
283,2025-02-01,Morning,Line B,Product Delta,1221,24,5,12.73,Coating Defect,,1192,0.0197,0.0041
284,2025-02-01,Afternoon,Line B,Product Delta,1188,28,7,56.81,Surface Defect,Mechanical Failure,1153,0.0236,0.0059
285,2025-02-01,Night,Line B,Product Delta,1252,34,10,60.97,Dimensional Error,Material Shortage,1208,0.0272,0.008
286,2025-02-01,Morning,Line C,Product Delta,1120,52,9,39.62,Assembly Error,Quality Issue,1059,0.0464,0.008
287,2025-02-01,Afternoon,Line C,Product Alpha,1064,66,7,11.06,Surface Defect,,991,0.062,0.0066
288,2025-02-01,Night,Line C,Product Alpha,1095,34,5,52.39,Coating Defect,Changeover,1056,0.0311,0.0046
289,2025-02-02,Morning,Line A,Product Delta,1441,66,15,64.78,Assembly Error,Maintenance,1360,0.0458,0.0104
290,2025-02-02,Afternoon,Line A,Product Gamma,1452,78,22,42.22,Assembly Error,Changeover,1352,0.0537,0.0152
291,2025-02-02,Night,Line A,Product Gamma,1296,67,16,21.53,Assembly Error,Changeover,1213,0.0517,0.0123
292,2025-02-02,Morning,Line B,Product Delta,1270,24,2,35.96,Coating Defect,Mechanical Failure,1244,0.0189,0.0016
293,2025-02-02,Afternoon,Line B,Product Alpha,1335,82,13,20.85,Coating Defect,Material Shortage,1240,0.0614,0.0097
294,2025-02-02,Night,Line B,Product Delta,1140,60,11,17.38,Surface Defect,Material Shortage,1069,0.0526,0.0096
295,2025-02-02,Morning,Line C,Product Alpha,1089,32,9,54.55,Assembly Error,Maintenance,1048,0.0294,0.0083
296,2025-02-02,Afternoon,Line C,Product Alpha,1011,56,14,65.05,Surface Defect,Maintenance,941,0.0554,0.0138
297,2025-02-02,Night,Line C,Product Delta,1111,69,17,57.92,Coating Defect,Material Shortage,1025,0.0621,0.0153
298,2025-02-03,Morning,Line A,Product Beta,1473,75,17,38.5,Coating Defect,Mechanical Failure,1381,0.0509,0.0115
299,2025-02-03,Afternoon,Line A,Product Beta,1492,74,12,82.87,Assembly Error,Mechanical Failure,1406,0.0496,0.008
300,2025-02-03,Night,Line A,Product Delta,1361,57,8,56.32,Coating Defect,Quality Issue,1296,0.0419,0.0059
301,2025-02-03,Morning,Line B,Product Alpha,1284,47,9,13.08,Coating Defect,,1228,0.0366,0.007
302,2025-02-03,Afternoon,Line B,Product Alpha,1208,37,6,46.26,Dimensional Error,Changeover,1165,0.0306,0.005
303,2025-02-03,Night,Line B,Product Alpha,1258,36,4,9.34,Coating Defect,,1218,0.0286,0.0032
304,2025-02-03,Morning,Line C,Product Delta,1211,66,18,61.2,Dimensional Error,Changeover,1127,0.0545,0.0149
305,2025-02-03,Afternoon,Line C,Product Delta,1106,32,6,69.75,Dimensional Error,Changeover,1068,0.0289,0.0054
306,2025-02-03,Night,Line C,Product Alpha,1014,14,4,35.6,Coating Defect,Maintenance,996,0.0138,0.0039
307,2025-02-04,Morning,Line A,Product Gamma,1523,53,16,59.42,Coating Defect,Mechanical Failure,1454,0.0348,0.0105
308,2025-02-04,Afternoon,Line A,Product Delta,1416,33,7,28.59,Surface Defect,Maintenance,1376,0.0233,0.0049
309,2025-02-04,Night,Line A,Product Gamma,1275,11,2,67.37,Coating Defect,Maintenance,1262,0.0086,0.0016
310,2025-02-04,Morning,Line B,Product Beta,1261,79,7,14.47,Surface Defect,,1175,0.0626,0.0056
311,2025-02-04,Afternoon,Line B,Product Alpha,1290,59,13,59.99,Surface Defect,Mechanical Failure,1218,0.0457,0.0101
312,2025-02-04,Night,Line B,Product Delta,1114,14,3,27.68,Surface Defect,Changeover,1097,0.0126,0.0027
313,2025-02-04,Morning,Line C,Product Alpha,1074,47,8,54.74,Dimensional Error,Mechanical Failure,1019,0.0438,0.0074
314,2025-02-04,Afternoon,Line C,Product Beta,1034,57,12,39.25,Dimensional Error,Mechanical Failure,965,0.0551,0.0116
315,2025-02-04,Night,Line C,Product Delta,1115,39,6,12.26,Dimensional Error,,1070,0.035,0.0054
316,2025-02-05,Morning,Line A,Product Gamma,1518,14,3,20.29,Assembly Error,Maintenance,1501,0.0092,0.002
317,2025-02-05,Afternoon,Line A,Product Alpha,1538,94,11,26.63,Coating Defect,Mechanical Failure,1433,0.0611,0.0072
318,2025-02-05,Night,Line A,Product Beta,1418,67,15,42.18,Dimensional Error,Quality Issue,1336,0.0472,0.0106
319,2025-02-05,Morning,Line B,Product Gamma,1353,82,24,19.82,Assembly Error,Changeover,1247,0.0606,0.0177
320,2025-02-05,Afternoon,Line B,Product Delta,1196,64,11,30.0,Dimensional Error,Material Shortage,1121,0.0535,0.0092
321,2025-02-05,Night,Line B,Product Gamma,1232,68,19,59.21,Dimensional Error,Material Shortage,1145,0.0552,0.0154
322,2025-02-05,Morning,Line C,Product Gamma,1222,67,16,75.57,Coating Defect,Mechanical Failure,1139,0.0548,0.0131
323,2025-02-05,Afternoon,Line C,Product Delta,1139,22,2,18.71,Dimensional Error,Material Shortage,1115,0.0193,0.0018
324,2025-02-05,Night,Line C,Product Alpha,1000,58,6,50.31,Assembly Error,Material Shortage,936,0.058,0.006
325,2025-02-06,Morning,Line A,Product Alpha,1535,32,9,82.24,Dimensional Error,Mechanical Failure,1494,0.0208,0.0059
326,2025-02-06,Afternoon,Line A,Product Alpha,1503,30,9,47.15,Coating Defect,Changeover,1464,0.02,0.006
327,2025-02-06,Night,Line A,Product Alpha,1307,45,13,44.38,Coating Defect,Quality Issue,1249,0.0344,0.0099
328,2025-02-06,Morning,Line B,Product Gamma,1350,62,6,53.14,Coating Defect,Material Shortage,1282,0.0459,0.0044
329,2025-02-06,Afternoon,Line B,Product Gamma,1334,51,7,68.94,Coating Defect,Material Shortage,1276,0.0382,0.0052
330,2025-02-06,Night,Line B,Product Delta,1173,71,6,72.04,Surface Defect,Material Shortage,1096,0.0605,0.0051
331,2025-02-06,Morning,Line C,Product Delta,1168,65,12,66.13,Dimensional Error,Changeover,1091,0.0557,0.0103
332,2025-02-06,Afternoon,Line C,Product Beta,1065,19,5,16.27,Dimensional Error,Quality Issue,1041,0.0178,0.0047
333,2025-02-06,Night,Line C,Product Gamma,1087,9,1,10.76,Coating Defect,,1077,0.0083,0.0009
334,2025-02-07,Morning,Line A,Product Delta,1452,61,17,69.65,Surface Defect,Mechanical Failure,1374,0.042,0.0117
335,2025-02-07,Afternoon,Line A,Product Gamma,1516,70,20,8.9,Surface Defect,,1426,0.0462,0.0132
336,2025-02-07,Night,Line A,Product Gamma,1285,62,6,69.91,Assembly Error,Changeover,1217,0.0482,0.0047
337,2025-02-07,Morning,Line B,Product Beta,1374,17,5,32.85,Assembly Error,Mechanical Failure,1352,0.0124,0.0036
338,2025-02-07,Afternoon,Line B,Product Alpha,1296,41,11,15.98,Assembly Error,Maintenance,1244,0.0316,0.0085
339,2025-02-07,Night,Line B,Product Delta,1188,24,4,53.35,Surface Defect,Maintenance,1160,0.0202,0.0034
340,2025-02-07,Morning,Line C,Product Alpha,1123,20,3,75.15,Coating Defect,Maintenance,1100,0.0178,0.0027
341,2025-02-07,Afternoon,Line C,Product Delta,1108,49,14,28.32,Coating Defect,Maintenance,1045,0.0442,0.0126
342,2025-02-07,Night,Line C,Product Beta,1021,58,6,19.39,Assembly Error,Mechanical Failure,957,0.0568,0.0059
343,2025-02-08,Morning,Line A,Product Beta,1547,76,17,15.96,Coating Defect,Material Shortage,1454,0.0491,0.011
344,2025-02-08,Afternoon,Line A,Product Alpha,1401,39,4,78.42,Dimensional Error,Changeover,1358,0.0278,0.0029
345,2025-02-08,Night,Line A,Product Gamma,1347,51,6,14.49,Surface Defect,,1290,0.0379,0.0045
346,2025-02-08,Morning,Line B,Product Alpha,1352,39,9,77.72,Coating Defect,Quality Issue,1304,0.0288,0.0067
347,2025-02-08,Afternoon,Line B,Product Gamma,1209,20,3,51.54,Coating Defect,Mechanical Failure,1186,0.0165,0.0025
348,2025-02-08,Night,Line B,Product Delta,1155,32,5,77.55,Coating Defect,Changeover,1118,0.0277,0.0043
349,2025-02-08,Morning,Line C,Product Alpha,1069,23,5,40.2,Assembly Error,Quality Issue,1041,0.0215,0.0047
350,2025-02-08,Afternoon,Line C,Product Gamma,1013,63,18,44.42,Assembly Error,Maintenance,932,0.0622,0.0178
351,2025-02-08,Night,Line C,Product Alpha,950,15,4,69.12,Coating Defect,Maintenance,931,0.0158,0.0042
352,2025-02-09,Morning,Line A,Product Beta,1440,85,18,43.32,Assembly Error,Quality Issue,1337,0.059,0.0125
353,2025-02-09,Afternoon,Line A,Product Delta,1514,38,5,30.24,Dimensional Error,Changeover,1471,0.0251,0.0033
354,2025-02-09,Night,Line A,Product Beta,1309,29,7,23.25,Surface Defect,Quality Issue,1273,0.0222,0.0053
355,2025-02-09,Morning,Line B,Product Beta,1306,43,5,56.31,Assembly Error,Changeover,1258,0.0329,0.0038
356,2025-02-09,Afternoon,Line B,Product Delta,1287,61,16,56.25,Coating Defect,Quality Issue,1210,0.0474,0.0124
357,2025-02-09,Night,Line B,Product Alpha,1219,10,1,17.33,Surface Defect,Maintenance,1208,0.0082,0.0008
358,2025-02-09,Morning,Line C,Product Gamma,1120,67,19,77.2,Coating Defect,Maintenance,1034,0.0598,0.017
359,2025-02-09,Afternoon,Line C,Product Beta,1113,34,7,44.76,Surface Defect,Mechanical Failure,1072,0.0305,0.0063
360,2025-02-09,Night,Line C,Product Gamma,981,13,2,33.93,Dimensional Error,Quality Issue,966,0.0133,0.002
361,2025-02-10,Morning,Line A,Product Beta,1439,64,10,55.22,Surface Defect,Changeover,1365,0.0445,0.0069
362,2025-02-10,Afternoon,Line A,Product Beta,1453,42,12,51.89,Surface Defect,Mechanical Failure,1399,0.0289,0.0083
363,2025-02-10,Night,Line A,Product Delta,1403,25,6,18.76,Assembly Error,Material Shortage,1372,0.0178,0.0043
364,2025-02-10,Morning,Line B,Product Alpha,1241,37,7,15.35,Coating Defect,Material Shortage,1197,0.0298,0.0056
365,2025-02-10,Afternoon,Line B,Product Alpha,1214,26,7,26.25,Coating Defect,Quality Issue,1181,0.0214,0.0058
366,2025-02-10,Night,Line B,Product Delta,1229,39,3,35.67,Assembly Error,Material Shortage,1187,0.0317,0.0024
367,2025-02-10,Morning,Line C,Product Delta,1127,19,5,15.72,Assembly Error,Changeover,1103,0.0169,0.0044
368,2025-02-10,Afternoon,Line C,Product Delta,1148,62,18,45.84,Surface Defect,Changeover,1068,0.054,0.0157
369,2025-02-10,Night,Line C,Product Gamma,1047,39,7,42.72,Dimensional Error,Maintenance,1001,0.0372,0.0067
370,2025-02-11,Morning,Line A,Product Delta,1574,63,19,46.33,Assembly Error,Mechanical Failure,1492,0.04,0.0121
371,2025-02-11,Afternoon,Line A,Product Delta,1512,46,4,60.58,Coating Defect,Quality Issue,1462,0.0304,0.0026
372,2025-02-11,Night,Line A,Product Beta,1281,51,14,35.63,Surface Defect,Mechanical Failure,1216,0.0398,0.0109
373,2025-02-11,Morning,Line B,Product Gamma,1309,52,8,11.35,Surface Defect,,1249,0.0397,0.0061
374,2025-02-11,Afternoon,Line B,Product Beta,1301,46,6,73.74,Assembly Error,Quality Issue,1249,0.0354,0.0046
375,2025-02-11,Night,Line B,Product Delta,1108,29,3,8.51,Dimensional Error,,1076,0.0262,0.0027
376,2025-02-11,Morning,Line C,Product Alpha,1051,16,1,56.35,Coating Defect,Changeover,1034,0.0152,0.001
377,2025-02-11,Afternoon,Line C,Product Alpha,1078,26,5,75.22,Surface Defect,Mechanical Failure,1047,0.0241,0.0046
378,2025-02-11,Night,Line C,Product Alpha,1083,30,7,56.74,Surface Defect,Changeover,1046,0.0277,0.0065
379,2025-02-12,Morning,Line A,Product Gamma,1556,64,19,56.36,Surface Defect,Maintenance,1473,0.0411,0.0122
380,2025-02-12,Afternoon,Line A,Product Alpha,1456,86,8,58.79,Surface Defect,Mechanical Failure,1362,0.0591,0.0055
381,2025-02-12,Night,Line A,Product Alpha,1309,81,11,48.38,Dimensional Error,Material Shortage,1217,0.0619,0.0084
382,2025-02-12,Morning,Line B,Product Beta,1223,65,11,57.98,Coating Defect,Changeover,1147,0.0531,0.009
383,2025-02-12,Afternoon,Line B,Product Gamma,1244,33,6,9.01,Surface Defect,,1205,0.0265,0.0048
384,2025-02-12,Night,Line B,Product Gamma,1155,55,11,74.84,Coating Defect,Changeover,1089,0.0476,0.0095
385,2025-02-12,Morning,Line C,Product Delta,1156,63,7,10.06,Dimensional Error,,1086,0.0545,0.0061
386,2025-02-12,Afternoon,Line C,Product Gamma,1177,58,8,56.67,Surface Defect,Quality Issue,1111,0.0493,0.0068
387,2025-02-12,Night,Line C,Product Gamma,1088,30,3,46.92,Coating Defect,Material Shortage,1055,0.0276,0.0028
388,2025-02-13,Morning,Line A,Product Delta,1450,72,10,37.15,Dimensional Error,Changeover,1368,0.0497,0.0069
389,2025-02-13,Afternoon,Line A,Product Delta,1499,53,12,8.7,Coating Defect,,1434,0.0354,0.008
390,2025-02-13,Night,Line A,Product Beta,1336,44,11,17.91,Assembly Error,Changeover,1281,0.0329,0.0082
391,2025-02-13,Morning,Line B,Product Gamma,1236,41,8,50.19,Assembly Error,Quality Issue,1187,0.0332,0.0065
392,2025-02-13,Afternoon,Line B,Product Gamma,1182,52,9,26.88,Surface Defect,Mechanical Failure,1121,0.044,0.0076
393,2025-02-13,Night,Line B,Product Beta,1105,55,8,36.43,Coating Defect,Quality Issue,1042,0.0498,0.0072
394,2025-02-13,Morning,Line C,Product Beta,1158,42,5,18.75,Dimensional Error,Material Shortage,1111,0.0363,0.0043
395,2025-02-13,Afternoon,Line C,Product Beta,1029,40,9,45.5,Surface Defect,Changeover,980,0.0389,0.0087
396,2025-02-13,Night,Line C,Product Alpha,1103,16,4,56.96,Dimensional Error,Mechanical Failure,1083,0.0145,0.0036
397,2025-02-14,Morning,Line A,Product Beta,1512,55,5,12.4,Assembly Error,,1452,0.0364,0.0033
398,2025-02-14,Afternoon,Line A,Product Beta,1528,63,18,14.93,Surface Defect,,1447,0.0412,0.0118
399,2025-02-14,Night,Line A,Product Beta,1452,86,19,35.34,Assembly Error,Quality Issue,1347,0.0592,0.0131
400,2025-02-14,Morning,Line B,Product Beta,1233,57,12,77.1,Assembly Error,Quality Issue,1164,0.0462,0.0097
401,2025-02-14,Afternoon,Line B,Product Alpha,1306,42,4,79.69,Dimensional Error,Material Shortage,1260,0.0322,0.0031
402,2025-02-14,Night,Line B,Product Gamma,1140,57,5,21.81,Surface Defect,Quality Issue,1078,0.05,0.0044
403,2025-02-14,Morning,Line C,Product Delta,1124,32,3,20.27,Coating Defect,Quality Issue,1089,0.0285,0.0027
404,2025-02-14,Afternoon,Line C,Product Alpha,1157,45,8,58.64,Dimensional Error,Mechanical Failure,1104,0.0389,0.0069
405,2025-02-14,Night,Line C,Product Delta,1021,25,3,18.44,Dimensional Error,Mechanical Failure,993,0.0245,0.0029
406,2025-02-15,Morning,Line A,Product Delta,1447,22,5,71.79,Coating Defect,Changeover,1420,0.0152,0.0035
407,2025-02-15,Afternoon,Line A,Product Alpha,1514,25,3,18.8,Dimensional Error,Changeover,1486,0.0165,0.002
408,2025-02-15,Night,Line A,Product Beta,1321,41,11,75.78,Surface Defect,Material Shortage,1269,0.031,0.0083
409,2025-02-15,Morning,Line B,Product Delta,1336,83,16,16.27,Dimensional Error,Material Shortage,1237,0.0621,0.012
410,2025-02-15,Afternoon,Line B,Product Beta,1233,56,9,55.78,Dimensional Error,Mechanical Failure,1168,0.0454,0.0073
411,2025-02-15,Night,Line B,Product Delta,1207,76,8,79.66,Assembly Error,Mechanical Failure,1123,0.063,0.0066
412,2025-02-15,Morning,Line C,Product Beta,1168,18,4,10.17,Dimensional Error,,1146,0.0154,0.0034
413,2025-02-15,Afternoon,Line C,Product Delta,1096,19,4,38.3,Coating Defect,Maintenance,1073,0.0173,0.0036
414,2025-02-15,Night,Line C,Product Gamma,1084,20,2,27.26,Surface Defect,Maintenance,1062,0.0185,0.0018
415,2025-02-16,Morning,Line A,Product Alpha,1463,19,6,45.56,Surface Defect,Changeover,1438,0.013,0.0041
416,2025-02-16,Afternoon,Line A,Product Delta,1376,79,7,35.37,Surface Defect,Maintenance,1290,0.0574,0.0051
417,2025-02-16,Night,Line A,Product Beta,1335,21,4,43.8,Coating Defect,Maintenance,1310,0.0157,0.003
418,2025-02-16,Morning,Line B,Product Beta,1261,17,3,61.89,Coating Defect,Mechanical Failure,1241,0.0135,0.0024
419,2025-02-16,Afternoon,Line B,Product Alpha,1297,42,10,51.08,Coating Defect,Quality Issue,1245,0.0324,0.0077
